match_hash,tourney_name,tourney_date,is_hard,is_clay,is_grass,is_bo5,p1_name,p2_name,p1_height,p1_lefty,p1_age,p1_home,p1_rating,p1_dev,p1_surface_rating,p1_surface_dev,p1_recent_rating,p1_w,p1_l,p1_surface_w,p1_surface_l,p1_inactive_days,p2_height,p2_lefty,p2_age,p2_home,p2_rating,p2_dev,p2_surface_rating,p2_surface_dev,p2_recent_rating,p2_w,p2_l,p2_surface_w,p2_surface_l,p2_inactive_days,p1_win,p1_odds,p2_odds
2022Aay78Dov167832671,Madrid Masters,20220502,0,1,0,0,Andy Murray,Denis Shapovalov,190,0,34.9,0,1667.5376320596633,185.63500711929197,1397.9986696347203,350.0,1707.2059734417253,32,28,0,1,42,185,1,23.0,0,1610.4538839928032,186.95263589839035,1565.8784522181825,301.7119046707672,1651.0017908423656,58,45,12,8,42,1,2.87,1.48
2022Hcz14Ana2930081470,Madrid Masters,20220502,0,1,0,0,Alejandro Davidovich Fokina,Hubert Hurkacz,183,0,22.9,1,1661.3500308746306,146.23350026881974,1826.6501327799892,166.7695341606097,1662.9357968252332,58,45,26,13,7,196,0,25.2,0,1779.3279895153726,147.1647384433464,1700.5236730476943,174.30415187215172,1772.13442324176,68,43,8,8,0,0,1.72,2.26
2022Dic77Cud78014110,Madrid Masters,20220502,0,1,0,0,Casper Ruud,Dusan Lajovic,183,0,23.3,0,1779.6960167518976,143.2054588585385,1797.2544829466233,160.23742891989988,1797.2083704704833,87,35,52,14,7,180,0,31.8,0,1321.1195635168838,159.89688305446631,1360.3199599750471,162.94208194357938,1359.6212637431634,36,56,14,22,0,0,1.16,6.04
2022Ral4Mic3264351291,Madrid Masters,20220502,0,1,0,0,Miomir Kecmanovic,Rafael Nadal,183,0,22.6,0,1786.1447250796118,144.21468350982443,1669.4285381005586,138.49647937998247,1890.3341912864225,56,48,20,15,7,185,1,35.9,1,2179.753965673078,185.74675702547458,2065.0980217826313,217.76612097160233,2206.797644950623,72,14,29,5,0,0,3.64,1.33
2022Din60Blp319131294,Madrid Masters,20220502,0,1,0,0,Botic Van De Zandschulp,David Goffin,188,0,26.5,0,1733.2036064212032,142.671761674104,1760.5910599462882,148.8322739478329,1679.5219965995332,73,45,29,18,7,180,0,31.4,0,1497.6984081651117,140.20301827252007,1686.1668579489844,160.56707582216458,1566.6129303495686,38,36,12,9,0,0,1.83,2.09
2022Cie11Jer2333351706,Madrid Masters,20220502,0,1,0,0,Cameron Norrie,John Isner,188,1,26.6,0,1743.7845440178244,154.2244200735245,1575.5279676122332,198.67187582775765,1700.6926055888778,82,50,18,11,0,206,0,37.0,0,1595.6583020168082,168.0536105578243,1817.8210647414212,222.4412584371527,1568.0448836766377,42,29,9,4,28,1,1.73,2.24
2022Caz9Nli2738181583,Madrid Masters,20220502,0,1,0,0,Nikoloz Basilashvili,Carlos Alcaraz,185,0,30.1,0,1457.1852550425067,167.55707337849213,1488.0230009114437,199.9892199228958,1393.4030805655557,41,51,9,13,7,185,0,18.9,1,2239.9459283365322,136.99860665727968,2209.71656708596,145.9524434330819,2159.173616810957,95,27,58,14,0,0,8.11,1.11
2022Aev8Jer1214025544,Madrid Masters,20220502,0,1,0,0,Andrey Rublev,Jack Draper,188,0,24.5,0,1904.3932595298743,138.37362935052067,1904.3676133262713,166.29968612847946,1872.8853981176135,111,38,25,9,0,191,1,20.3,0,1437.0322635990453,171.27630120237598,1232.9572331362137,224.7435740775694,1596.3556666743589,27,17,2,3,7,1,1.15,6.36
2022Dns36Rut1912421993,Madrid Masters,20220502,0,1,0,0,Daniel Evans,Roberto Bautista Agut,175,0,31.9,0,1352.8704107156263,150.8862380761911,1286.5980318222068,182.54060982963853,1362.35975724706,52,48,7,14,0,183,0,34.0,1,1749.4026076365744,184.98700767110353,1540.0469801159127,294.74751137714253,1726.0318383237163,61,39,11,9,42,1,3.58,1.34
2022Gov20Dan1517502805,Madrid Masters,20220502,0,1,0,0,Grigor Dimitrov,Diego Schwartzman,188,0,30.9,0,1679.6714905693855,146.86154870284437,1755.886967213013,174.11930008082433,1673.3705764458841,50,36,12,9,0,170,0,29.7,0,1752.8239989217925,136.98946570780527,1871.6049512811037,142.17251974251582,1738.2911823251738,80,46,40,16,14,1,2.4,1.61
2022Sas5Lle1745690338,Madrid Masters,20220502,0,1,0,0,Lucas Pouille,Stefanos Tsitsipas,185,0,28.1,0,1262.3470963486468,170.61757322660696,1244.3039136952107,189.97717921859203,1254.2324743393758,22,33,4,9,14,193,0,23.7,0,1952.0709294575208,126.02003288276987,2089.3895037380057,155.224871974177,2005.0380397022002,104,41,39,10,0,0,11.28,1.07
2022Fme10Cin3936251168,Madrid Masters,20220502,0,1,0,0,Felix Auger Aliassime,Cristian Garin,193,0,21.7,0,1642.8730342210742,135.0060084664945,1599.1612773392314,143.08961424797667,1510.5345667032448,78,54,10,14,0,185,0,25.9,0,1413.8018340080407,154.9328912973595,1426.1327036364507,153.95220833330478,1434.2113637864438,43,38,33,18,7,1,1.55,2.65
2022Jer12Aur2230151736,Madrid Masters,20220502,0,1,0,0,Alex De Minaur,Jannik Sinner,183,0,23.2,0,1762.2785584414241,157.57514752930405,1607.707168703318,190.4003983208183,1739.433201420636,48,42,6,9,14,188,0,20.7,0,1850.1966444088473,160.93169505167248,1709.7498023161493,203.84041763981125,1816.131820369615,81,39,19,11,0,0,2.83,1.49
2022Lti63Sda308961301,Madrid Masters,20220502,0,1,0,0,Lorenzo Musetti,Sebastian Korda,185,0,20.1,0,1550.1026620235648,137.6681382567279,1714.9139972043952,146.89822936511655,1535.1563082820235,69,53,39,19,14,196,0,21.8,0,1701.6664335218438,140.9749061490201,1610.5671410855248,162.19622555783704,1635.8181654340283,66,37,17,9,7,1,2.55,1.58
2022Aev3Mic2474201695,Madrid Masters,20220502,0,1,0,0,Marin Cilic,Alexander Zverev,198,0,33.5,0,1540.6780258593562,166.11554923288418,1441.0849596570138,213.40139455049695,1573.7644134207148,52,39,7,9,7,198,0,25.0,0,1879.1114244638072,137.40538057871873,1973.5023804521081,167.42587982103427,1843.0684768643737,102,34,22,8,0,0,5.17,1.2
2022Aay78Dem91783725,Madrid Masters,20220502,0,1,0,0,Andy Murray,Dominic Thiem,190,0,34.9,0,1728.4484465539642,169.1903324641128,1629.525062544163,288.7797394746875,1702.0065964444743,33,28,1,1,0,185,0,28.6,0,1149.3585502745532,221.28983442923888,1164.5700881685011,206.57117356214528,1528.5653448546007,32,20,10,9,7,1,2.18,1.77
2022Dov16Urt4626711053,Madrid Masters,20220502,0,1,0,0,Denis Shapovalov,Ugo Humbert,185,1,23.0,0,1548.7724025676255,170.12654761574078,1389.3607815186922,264.270810639439,1593.7039918581143,58,46,12,9,0,188,1,23.8,0,1358.5452904891347,179.8771514287072,1467.1350340931438,238.70151974837344,1277.642622298093,46,43,6,11,14,1,1.71,2.27
2022Hcz14Hen813008775,Madrid Masters,20220502,0,1,0,0,Hugo Dellien,Hubert Hurkacz,180,0,28.8,0,1541.9102819037626,126.29999097938287,1577.911981691217,115.59398316234467,1545.7375678297071,54,43,51,34,7,196,0,25.2,0,1814.439852788215,138.47420480431632,1786.7745991995657,160.86124294665362,1812.0762126677257,69,43,9,8,0,0,3.39,1.37
2022Ana29Lis3814701200,Madrid Masters,20220502,0,1,0,0,Alejandro Davidovich Fokina,Lloyd Harris,183,0,22.9,1,1626.6423240968124,137.721679435183,1747.4209018751556,155.1191212922291,1639.8759994453262,58,46,26,14,0,193,0,25.1,0,1492.257015154376,151.14113022108918,1558.72642711622,189.1794850168632,1451.3263835432138,58,43,8,7,7,1,1.34,3.58
2022Dic77Bic264801191,Madrid Masters,20220502,0,1,0,0,Borna Coric,Dusan Lajovic,188,0,25.4,0,1502.9589415559656,242.35992283027687,1421.6699582584104,312.0810498771374,1708.9831948184408,22,18,4,5,21,180,0,31.8,0,1438.2372967259475,156.1058701567312,1476.8683180637008,158.51698560081888,1378.0000359951948,37,56,15,22,0,0,2.09,1.83
2022Mic32Aik3312911263,Madrid Masters,20220502,0,1,0,0,Alexander Bublik,Miomir Kecmanovic,196,0,24.8,0,1579.5622030850675,170.65316634694346,1456.6762432437192,230.79387259478725,1617.8837749454149,55,52,9,12,14,183,0,22.6,0,1773.9364005717648,140.70648626590366,1657.8469671111206,135.54652287051545,1877.5225202890006,56,49,20,16,0,0,3.53,1.35
2022Din60Aev349131253,Madrid Masters,20220502,0,1,0,0,Aslan Karatsev,David Goffin,185,0,28.6,0,1328.3644924800196,167.55393775830086,1275.2650614062622,235.19108539527457,1347.5763262951893,77,40,26,10,14,180,0,31.4,0,1571.036940692809,134.3612229828404,1754.8360520738136,148.8242516687608,1648.9897628162907,39,36,13,9,0,0,2.32,1.68
2022Blp31Pta1812942135,Madrid Masters,20220502,0,1,0,0,Botic Van De Zandschulp,Pablo Carreno Busta,188,0,26.5,0,1657.248210265243,136.48177260469055,1701.1365004135318,139.66326925655284,1656.2761651365713,73,46,29,19,0,188,0,30.8,1,1763.0870663143091,151.76608651739318,1944.028485311224,158.52520998437706,1610.3173418741767,68,36,26,9,14,1,3.15,1.41
2022Cie11Son733335828,Madrid Masters,20220502,0,1,0,0,Soon Woo Kwon,Cameron Norrie,180,0,24.4,0,1342.9826328717268,150.2300688170697,1392.6313759542036,189.31297686749025,1384.2789594326298,45,40,7,9,7,188,1,26.6,0,1778.0578656816574,145.1435122524689,1697.0055188969525,184.65600478558483,1707.8543849873508,83,50,19,11,0,0,3.46,1.36
2022Jer23Fic561706960,Madrid Masters,20220502,0,1,0,0,John Isner,Filip Krajinovic,206,0,37.0,0,1555.697875357587,156.05197318819842,1665.356988067596,202.32180369589238,1578.541516917202,42,30,9,5,0,185,0,30.1,0,1397.2026429910798,168.63773772042725,1536.4238913619504,207.43739715988073,1390.0701366649264,42,42,13,13,14,1,1.56,2.6
2022Nli27Fni511583986,Madrid Masters,20220502,0,1,0,0,Nikoloz Basilashvili,Fabio Fognini,185,0,30.1,0,1454.8637554081809,166.86583508720094,1483.4123503079438,197.88969760058006,1411.6020474130412,41,52,9,14,0,178,0,34.9,0,1688.791240312371,157.6624902566914,1793.6414181367495,164.91033648683938,1779.1049513854516,38,40,16,15,14,1,2.62,1.56
2022Jer121Lgo285441540,Madrid Masters,20220502,0,1,0,0,Lorenzo Sonego,Jack Draper,191,0,26.9,0,1440.673792728453,157.27895212024163,1651.8917291110263,157.90654330772537,1392.73685206327,51,48,22,16,14,191,1,20.3,0,1425.5342135214407,166.73305888580134,1225.096256928189,220.58308029680688,1565.8138937580732,27,18,2,4,0,0,1.32,3.74
2022Dns36Fis3712421219,Madrid Masters,20220502,0,1,0,0,Federico Delbonis,Daniel Evans,190,1,31.5,0,1325.7311497436517,172.15292906273774,1513.1521486757717,164.60039775719795,1404.1486087137887,51,52,46,28,14,175,0,31.9,0,1446.815878287039,146.86045978987775,1380.5402410966908,173.33930282934492,1378.238634069914,53,48,8,14,0,0,1.94,1.96
2022Rut19Jby4219931107,Madrid Masters,20220502,0,1,0,0,Jenson Brooksby,Roberto Bautista Agut,188,0,21.5,0,1746.5679567038505,174.4767893048335,1359.7314651541535,305.6048429548171,1744.4815588888266,49,17,4,2,28,183,0,34.0,1,1604.7740522607517,177.23324795665147,1293.7251750832402,251.8851158995909,1662.4695969540285,61,40,11,10,0,0,2.21,1.75
2022Dan15Bre622805899,Madrid Masters,20220502,0,1,0,0,Benoit Paire,Diego Schwartzman,196,0,32.9,0,1120.9116213136367,159.4304395514754,1091.1627050303875,189.00003084474557,1206.4142016815822,25,51,6,20,7,170,0,29.7,0,1700.7509884289298,129.5920396732649,1812.8630423193722,134.78512325365466,1694.5026378144048,80,47,40,17,0,0,4.9,1.22
2022Gov20Msy641750888,Madrid Masters,20220502,0,1,0,0,Grigor Dimitrov,Maxime Cressy,188,0,30.9,0,1739.1464222501054,137.5610620577817,1842.6362046791646,159.8170733684608,1715.9072837041952,51,36,13,9,0,198,0,24.9,0,1276.35480512056,151.6880168985469,1233.8185570834505,225.31836406356223,1300.103581829806,64,58,5,15,7,1,1.34,3.61
2022Lle174Kov263381633,Madrid Masters,20220502,0,1,0,0,Karen Khachanov,Lucas Pouille,198,0,25.9,0,1601.2214379391908,159.97834412585757,1593.5591585723967,201.14176578274328,1634.178845722061,67,49,10,11,14,185,0,28.1,0,1258.6035756091264,169.25914429732896,1241.9822457138116,189.1333536346104,1301.012894471578,22,34,4,10,0,0,1.18,5.69
2022Cin39Foe2511681640,Madrid Masters,20220502,0,1,0,0,Frances Tiafoe,Cristian Garin,188,0,24.2,0,1657.1338215700125,129.67319539108746,1713.691973473599,140.19148251329506,1630.0455447244926,72,49,18,12,7,185,0,25.9,0,1387.6606818223756,146.77383437938124,1394.4794808980175,144.89978314034744,1428.0852178317866,43,39,33,19,0,0,1.76,2.19
2022Aur22Pez4417361105,Madrid Masters,20220502,0,1,0,0,Pedro Martinez,Alex De Minaur,185,0,25.0,1,1532.9724966074439,162.62297747966568,1618.4677512167677,163.1816605054025,1598.7188207972997,71,44,52,24,14,183,0,23.2,0,1719.228671713126,146.89050345594,1552.1789768491567,174.07536217076932,1735.110542474661,48,43,6,10,0,0,2.8,1.53
2022Jer12Tul3530151243,Madrid Masters,20220502,0,1,0,0,Jannik Sinner,Tommy Paul,188,0,20.7,0,1894.9215939731334,149.48871886065305,1772.2618015331948,183.47972382765437,1866.528064932113,82,39,20,11,0,185,0,24.9,0,1659.4319251663642,164.2526337313667,1353.090717622073,225.6205158691328,1643.49915070687,61,46,13,13,7,1,1.26,4.31
2022Sda30Rka1713012465,Madrid Masters,20220502,0,1,0,0,Reilly Opelka,Sebastian Korda,211,0,24.6,0,1794.4041755996227,172.53019638066982,1682.9841257071018,236.0188549578746,1838.453612525877,48,35,9,6,7,196,0,21.8,0,1636.6800389697867,133.634832166848,1567.208225132016,150.4480585930528,1649.6698601877915,66,38,17,10,0,0,2.31,1.69
2022Lti63Ika488961017,Madrid Masters,20220502,0,1,0,0,Ilya Ivashka,Lorenzo Musetti,193,0,28.1,0,1518.3791292472754,163.199526526045,1561.9578309265216,185.1449338299465,1499.2886183525343,73,38,17,13,7,185,0,20.1,0,1612.138732155517,130.8826974328042,1751.1415074717768,138.39304755606565,1588.9240206930651,70,53,40,19,0,0,3.15,1.41
2022Nic1Sas582605750,Rome Masters,20220509,0,1,0,0,Novak Djokovic,Stefanos Tsitsipas,188,0,34.9,0,1951.791728355554,151.14342005115063,1909.9610073639642,160.7102730331817,1931.8198051460179,98,15,33,7,7,193,0,23.7,0,1954.4355964576691,135.29181862362708,2091.196240957275,159.97213504281922,1997.611209564892,105,41,40,10,7,1,1.51,2.77
2022Nic1Cud1082603760,Rome Masters,20220509,0,1,0,0,Novak Djokovic,Casper Ruud,188,0,34.9,0,2004.4645426464554,140.63345681831706,1993.807282102271,150.92673599307406,1959.5496977709597,99,15,34,7,0,183,0,23.3,0,1687.0341271374768,149.21692206423936,1684.7886610605294,161.09129848241096,1729.159096263265,87,36,52,15,7,1,1.28,4.1
2022Sas5Aev357507020,Rome Masters,20220509,0,1,0,0,Alexander Zverev,Stefanos Tsitsipas,198,0,25.0,0,1892.8833568015343,142.6844423542967,1982.9197963693741,169.02519511181853,1823.1268830998176,103,34,23,8,7,193,0,23.7,0,1911.6327579094216,127.98926279684187,2008.1069864201393,150.33373268270273,1946.2867766555346,105,42,40,11,0,0,2.34,1.68
2022Nic1Fme982603760,Rome Masters,20220509,0,1,0,0,Novak Djokovic,Felix Auger Aliassime,188,0,34.9,0,2019.9846306727777,136.1579649666992,2012.2154767187212,145.2434681913745,1931.3772890036184,100,15,35,7,0,193,0,21.7,0,1663.2869334709455,139.12286253408726,1626.8992491239628,141.72866881605518,1496.5715731789428,79,54,11,14,7,1,1.18,5.59
2022Cud10Dov1637602671,Rome Masters,20220509,0,1,0,0,Casper Ruud,Denis Shapovalov,183,0,23.3,0,1669.8014450241876,143.76690901313214,1664.1629449803675,154.06379105980318,1725.6772957646435,87,37,52,16,0,185,1,23.0,0,1584.092544256084,166.8879468429014,1528.5301000483482,230.55938302251954,1569.8458550507353,59,46,13,9,7,1,1.44,3.02
2022Sas5Jer1357503060,Rome Masters,20220509,0,1,0,0,Stefanos Tsitsipas,Jannik Sinner,193,0,23.7,0,1948.567375279545,121.71483056110671,2055.1809348615157,140.79958706007125,2002.3510039799312,106,42,41,11,0,188,0,20.7,1,1918.9173944311651,151.13111265696728,1790.3040732332024,181.30925604244462,1941.3662008370327,83,39,21,11,7,1,1.52,2.73
2022Aev3Cin4570201033,Rome Masters,20220509,0,1,0,0,Alexander Zverev,Cristian Garin,198,0,25.0,0,1847.6043408965857,133.68884035148622,1924.5393885958672,155.06384064221552,1854.3887101999808,103,35,23,9,0,185,0,25.9,0,1472.6399905502117,149.22082337461433,1481.3056642079807,145.56491975019182,1450.9818048537063,44,39,34,19,7,1,1.13,7.35
2022Nic1Ska3618260119,Rome Masters,20220509,0,1,0,0,Stan Wawrinka,Novak Djokovic,183,0,37.1,0,1184.6096856760016,281.4699136315831,1284.8337783308998,264.89987519424335,1564.4094917899595,23,13,8,4,28,188,0,34.9,0,2032.2726151528157,132.66822803144058,2024.480748858163,141.41569748218072,1955.4805411753582,101,15,36,7,0,0,12.75,1.06
2022Fme9Mon593760914,Rome Masters,20220509,0,1,0,0,Felix Auger Aliassime,Marcos Giron,193,0,21.7,0,1650.5219363005735,135.36653412818137,1615.1458473339283,138.20587400110978,1481.9586140047195,79,55,11,15,0,180,0,28.7,0,1259.5812260611506,153.22801916191187,1182.0640298876415,197.22647251393343,1391.7759256809272,57,51,4,11,7,1,1.2,5.14
2022Dov16Ral426716435,Rome Masters,20220509,0,1,0,0,Denis Shapovalov,Rafael Nadal,185,1,23.0,0,1535.8390922779297,153.77759951277565,1459.1250112910068,201.21048336302502,1492.011771789088,59,47,13,10,0,185,1,35.9,0,2198.45139348294,184.6781349672179,2089.6076866164044,208.97412934084798,2154.8586310916526,73,14,30,5,7,1,6.15,1.16
2022Cud10Jby3837601117,Rome Masters,20220509,0,1,0,0,Casper Ruud,Jenson Brooksby,183,0,23.3,0,1706.5899476513287,135.70580259529945,1698.632636539502,146.12600696544072,1730.4566614050673,88,37,53,16,0,188,0,21.5,0,1658.6873911519538,169.1601806192274,1194.8050569151765,256.00966547647204,1743.6105438077063,49,18,4,3,7,1,1.26,4.39
2022Jer13Fic543060960,Rome Masters,20220509,0,1,0,0,Jannik Sinner,Filip Krajinovic,188,0,20.7,1,1870.2041241793268,140.38963343181697,1760.1733410615873,169.7014541390449,1903.5233684406526,83,40,21,12,0,185,0,30.1,0,1358.3682722843384,164.5603605635054,1477.170730704477,191.50862655904947,1388.141813292802,42,43,13,14,7,1,1.24,4.57
2022Sas5Kov2457501620,Rome Masters,20220509,0,1,0,0,Stefanos Tsitsipas,Karen Khachanov,193,0,23.7,0,1981.0731895390961,116.47965674538602,2074.5260184155686,135.69918229910184,2073.1284881471606,107,42,42,11,0,198,0,25.9,0,1498.9867549083829,161.88810209353358,1442.3938956027405,193.9823779036318,1579.9763374828124,67,50,10,12,7,1,1.22,4.91
2022Cin45Mic2310331650,Rome Masters,20220509,0,1,0,0,Cristian Garin,Marin Cilic,185,0,25.9,0,1459.2363168208803,144.83753995843267,1471.6424477957337,142.59258311497624,1403.719895891806,44,40,34,20,0,198,0,33.6,0,1575.6002259796107,155.1305524990308,1555.4267217066067,189.1239107640135,1559.2091771496441,53,40,8,10,7,1,2.59,1.56
2022Aev3Aur2270201691,Rome Masters,20220509,0,1,0,0,Alexander Zverev,Alex De Minaur,198,0,25.0,0,1858.6618316300223,130.67382224592467,1935.2927006950626,151.38694125450246,1883.9484345355959,104,35,24,9,0,183,0,23.2,0,1746.9444310468623,148.21182589829345,1628.259566632948,164.59009632253947,1735.2082204041028,49,43,7,10,7,1,1.25,4.43
2022Nic1Aev3582601173,Rome Masters,20220509,0,1,0,0,Aslan Karatsev,Novak Djokovic,185,0,28.6,0,1299.8500068049952,165.37782017873528,1255.4019397575066,227.44127802720965,1306.5410990376797,77,41,26,11,7,188,0,34.9,0,2034.2035575323594,132.53814702405884,2027.7141215429974,140.82299568462167,2033.1465032531562,102,15,37,7,0,0,9.84,1.08
2022Ska361Lre58119931,Rome Masters,20220509,0,1,0,0,Laslo Djere,Stan Wawrinka,188,0,26.9,0,1498.6168787135298,160.866782544901,1614.1792487735484,160.2508101179481,1509.8928978577355,47,47,37,22,21,183,0,37.1,0,1180.0824796562504,278.2975762448409,1277.6723926545944,260.17416997874653,1538.9652681537514,23,14,8,5,0,0,1.36,3.47
2022Mon59Dan159142760,Rome Masters,20220509,0,1,0,0,Marcos Giron,Diego Schwartzman,180,0,28.7,0,1246.438480655353,148.76842110237826,1164.6233622627142,189.0830763750869,1324.5728971443864,57,52,4,12,0,170,0,29.7,0,1704.8698600265618,138.06663842448523,1815.3219351929129,140.2137832851043,1686.6240315736786,81,47,41,17,7,1,6.78,1.14
2022Fme9Ana2937601470,Rome Masters,20220509,0,1,0,0,Alejandro Davidovich Fokina,Felix Auger Aliassime,183,0,22.9,0,1656.18138778657,140.0834812394868,1777.5442037353537,152.29249937286096,1675.6258983201935,59,46,27,14,7,193,0,21.7,0,1661.120376617088,132.43696933645205,1624.826247557984,135.64672766929428,1533.0857388530283,80,55,12,15,0,0,2.25,1.72
2022Ral4Jer2764351571,Rome Masters,20220509,0,1,0,0,Rafael Nadal,John Isner,185,1,35.9,0,2031.6654383768594,182.44602652484704,1895.307337000263,204.76434440616936,2013.4179036831028,73,15,30,6,0,206,0,37.0,0,1589.5186422027657,155.11269373168247,1722.1330695616496,188.03708409915586,1620.916867753523,43,30,10,5,7,1,1.08,10.22
2022Dov16Nli2526711618,Rome Masters,20220509,0,1,0,0,Denis Shapovalov,Nikoloz Basilashvili,185,1,23.0,0,1647.32486625985,152.59157307723743,1637.483888074425,197.4467792063034,1549.7260037082883,60,47,14,10,0,185,0,30.2,0,1552.7002099635365,164.93863717199577,1628.5777965362843,189.506086565598,1482.2279341983692,42,52,10,14,7,1,1.68,2.33
2022Jby38Din4811171023,Rome Masters,20220509,0,1,0,0,Jenson Brooksby,David Goffin,188,0,21.5,0,1603.2680159558681,154.87324078264248,1174.101232308414,242.95739403958476,1698.054688634069,49,19,4,4,0,180,0,31.4,0,1642.2387375798771,128.9068531745718,1798.7882591280181,141.81234409923303,1700.8581642505947,42,36,16,9,7,1,3.22,1.4
2022Cud10Blp3237601319,Rome Masters,20220509,0,1,0,0,Botic Van De Zandschulp,Casper Ruud,188,0,26.5,0,1712.3926689822454,138.8317422658858,1773.0600791202228,139.99188675560697,1692.8323718965657,74,46,30,19,7,183,0,23.3,0,1743.549231349114,128.7576430140198,1707.4419764287204,143.86526103750916,1714.6187977430484,89,37,54,16,0,0,3.17,1.41
2022Fic54Aev79604115,Rome Masters,20220509,0,1,0,0,Andrey Rublev,Filip Krajinovic,188,0,24.5,0,1912.454805678867,145.04537174109203,1909.6057207514914,169.44244462731982,1890.1130544894636,112,38,26,9,7,185,0,30.1,0,1349.6801586676834,161.32445856484003,1445.8894319848532,179.09425044509752,1389.0893518832436,42,44,13,15,0,0,1.19,5.52
2022Jer13Fni563060951,Rome Masters,20220509,0,1,0,0,Jannik Sinner,Fabio Fognini,188,0,20.7,1,1876.899938480866,138.51733112449529,1785.640279694736,161.26607339171645,1895.61180659725,84,40,22,12,0,178,0,34.9,1,1601.4971178808073,157.73414031829648,1694.1322512872262,162.8253094849053,1701.3995652851936,38,41,16,16,7,1,1.31,3.82
2022Kov24Pta1816202135,Rome Masters,20220509,0,1,0,0,Karen Khachanov,Pablo Carreno Busta,198,0,25.9,0,1489.6496133124017,158.37007799856795,1435.8083852561524,190.9679352036776,1599.8060043816363,67,51,10,13,0,188,0,30.8,0,1695.4254987882728,150.44246676822522,1851.1968904589062,155.4115546851708,1590.5230396487877,68,37,26,10,7,1,2.86,1.48
2022Sas5Gov2057501830,Rome Masters,20220509,0,1,0,0,Stefanos Tsitsipas,Grigor Dimitrov,193,0,23.7,0,1986.4047856615823,115.46378101996831,2078.3742496097134,134.86486594749087,2015.8513851874914,108,42,43,11,0,188,0,30.9,0,1747.0455038464954,144.2804421195385,1849.0137910659287,162.86816810960391,1771.727743145383,52,36,14,9,7,1,1.25,4.51
2022Cin45Eri611033914,Rome Masters,20220509,0,1,0,0,Cristian Garin,Emil Ruusuvuori,185,0,25.9,0,1521.5563942371284,136.68690689520986,1525.8984604079396,135.13811954096948,1447.2889309722607,45,40,35,20,0,188,0,23.1,0,1653.0673086638192,141.54477022149803,1616.0837353314869,162.60195728734368,1645.632503242905,66,49,7,10,14,1,2.2,1.75
2022Mic23Cie1116503380,Rome Masters,20220509,0,1,0,0,Cameron Norrie,Marin Cilic,188,1,26.7,0,1787.963727381874,150.62619375047075,1724.3557747615755,178.97205423035928,1708.8111035045526,84,50,20,11,7,198,0,33.6,0,1504.4522390644631,144.92851598506667,1462.7918276980845,170.42949367531133,1499.7431609609566,53,41,8,11,0,0,1.63,2.44
2022Aur22Tul3416911208,Rome Masters,20220509,0,1,0,0,Alex De Minaur,Tommy Paul,183,0,23.2,0,1710.4157721357765,138.97057676154319,1606.6395251023919,157.04428479637,1698.7806345425874,49,44,7,11,0,185,0,24.9,0,1631.0838400906728,162.7910647823534,1328.1354033084965,216.74971931515338,1680.8419887638586,61,47,13,14,7,1,1.66,2.36
2022Aev3Sez3770201163,Rome Masters,20220509,0,1,0,0,Alexander Zverev,Sebastian Baez,198,0,25.0,0,1887.6432359195833,124.57945041465757,1953.9828202415574,145.63651086890602,1897.5817287871162,105,35,25,9,0,170,0,21.3,0,1609.4685117735378,135.65816516770585,1772.811625528196,129.8748312410665,1578.7441821855666,67,29,60,18,14,1,1.25,4.46
2022Aev35Lis3611731163,Rome Masters,20220509,0,1,0,0,Aslan Karatsev,Lloyd Harris,185,0,28.6,0,1296.9927155169003,164.4702557495129,1250.8851337140075,225.0078831787486,1263.7976144965173,77,42,26,12,0,193,0,25.2,0,1457.262584509356,150.37695266464598,1516.058380222458,178.19780457826553,1461.6594572283643,58,44,8,8,7,1,1.74,2.22
2022Lre58Bic262931196,Rome Masters,20220509,0,1,0,0,Laslo Djere,Borna Coric,188,0,26.9,0,1415.6066470795124,155.26606513055998,1527.3070777172304,154.80796663542625,1493.8206403198517,47,48,37,23,0,188,0,25.4,0,1374.858115360009,212.41613510550297,1289.69433897184,247.69457551929594,1623.0384323507196,22,19,4,6,7,1,1.55,2.65
2022Ska361Rka171192440,Rome Masters,20220509,0,1,0,0,Stan Wawrinka,Reilly Opelka,183,0,37.1,0,1440.2389435537352,246.2810622581386,1518.0100801719725,234.88864959724418,1602.0260509904674,24,14,9,5,0,211,0,24.6,0,1700.5666776050207,166.9808971871294,1543.6749379990351,207.64056052260793,1788.3871105504168,48,36,9,7,7,1,3.45,1.36
2022Dan15Mic3127601326,Rome Masters,20220509,0,1,0,0,Miomir Kecmanovic,Diego Schwartzman,183,0,22.6,0,1798.840844092788,143.45893376916985,1680.2480617994695,136.7525313318149,1862.1174807939256,57,49,21,16,7,170,0,29.7,0,1617.0017984970088,135.7663404580393,1723.176609460026,139.35691158347976,1613.5474655664311,81,48,41,18,0,0,2.37,1.66
2022Mon59Aik419141093,Rome Masters,20220509,0,1,0,0,Marcos Giron,Alexander Bublik,180,0,28.7,0,1349.3198444883926,145.78407770708233,1341.8816802072347,186.5590912723951,1335.0247824635028,58,52,5,12,0,196,0,24.8,0,1544.4163576803512,166.61530667823368,1400.3048931566093,207.71765467827547,1572.5439044408924,55,53,9,13,7,1,2.25,1.72
