"ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best of","Winner","Loser","WRank","LRank","WPts","LPts","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","B365W","B365L","PSW","PSL","MaxW","MaxL","AvgW","AvgL"
"59","Tokyo","Rakuten Japan Open Tennis Championships","10/8/2022","ATP500","Outdoor","Hard","Semifinals","3","Tiafoe F.","Kwon S.W.","19","120","1940","451","6","2","0","6","6","4","","","","","2","1","Completed","1.3","3.5","1.37","3.39","1.4","3.7","1.33","3.29"
"59","Tokyo","Rakuten Japan Open Tennis Championships","10/8/2022","ATP500","Outdoor","Hard","Semifinals","3","Fritz T.","Shapovalov D.","11","22","3055","1745","6","3","6","7","6","3","","","","","2","1","Completed","2.1","1.72","2.1","1.82","2.25","1.82","2.07","1.75"
"59","Tokyo","Rakuten Japan Open Tennis Championships","10/9/2022","ATP500","Outdoor","Hard","The Final","3","Fritz T.","Tiafoe F.","11","19","3055","1940","7","6","7","6","","","","","","","2","0","Completed","1.72","2.1","1.74","2.22","1.76","2.27","1.72","2.12"
"60","Florence","Firenze Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Karatsev A.","Griekspoor T.","39","54","1085","888","6","3","2","1","","","","","","","1","0","Retired","2.37","1.57","2.35","1.66","2.4","1.72","2.3","1.6"
"60","Florence","Firenze Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Carballes Baena R.","Galan D.E.","80","71","675","716","6","2","6","1","","","","","","","2","0","Completed","2.3","1.61","2.55","1.57","2.55","1.65","2.36","1.58"
"60","Florence","Firenze Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Wolf J.J.","Maestrelli F.","75","186","694","298","4","6","6","2","6","1","","","","","2","1","Completed","1.36","3.2","1.39","3.23","1.4","3.23","1.37","3.04"
"60","Florence","Firenze Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Celikbilek A.","Zeppieri G.","230","170","231","328","6","3","6","2","","","","","","","2","0","Completed","1.72","2.1","1.7","2.27","1.73","2.27","1.66","2.19"
"60","Florence","Firenze Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Moutet C.","Cobolli F.","69","164","737","345","4","6","7","5","6","4","","","","","2","1","Completed","1.44","2.75","1.43","3.01","1.52","3.01","1.42","2.81"
"60","Florence","Firenze Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Ymer M.","Van Rijthoven T.","99","116","565","481","6","1","6","2","","","","","","","2","0","Completed","1.72","2.1","1.7","2.27","1.83","2.27","1.71","2.12"
"60","Florence","Firenze Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Bublik A.","Garin C.","43","81","1070","640","7","5","6","2","","","","","","","2","0","Completed","1.25","4","1.29","3.94","1.31","4","1.27","3.67"
"60","Florence","Firenze Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Otte O.","Fucsovics M.","55","91","875","594","3","6","6","4","6","2","","","","","2","1","Completed","1.72","2.1","1.81","2.12","1.81","2.16","1.74","2.07"
"60","Florence","Firenze Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Zapata Miralles B.","Sonego L.","74","51","699","960","6","4","6","4","","","","","","","2","0","Completed","3.75","1.28","4.3","1.26","4.3","1.3","3.69","1.27"
"60","Florence","Firenze Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Nakashima B.","Gasquet R.","46","83","999","630","6","2","6","2","","","","","","","2","0","Completed","1.44","2.75","1.51","2.72","1.51","2.8","1.46","2.67"
"60","Florence","Firenze Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Passaro F.","Zhang Zh.","126","110","442","501","7","6","7","6","","","","","","","2","0","Completed","2.5","1.53","2.87","1.47","2.9","1.58","2.62","1.48"
"60","Florence","Firenze Open","10/12/2022","ATP250","Indoor","Hard","1st Round","3","Mcdonald M.","Brooksby J.","79","42","685","1072","6","4","4","6","6","1","","","","","2","1","Completed","2.75","1.44","3","1.44","3","1.47","2.85","1.42"
"60","Florence","Firenze Open","10/12/2022","ATP250","Indoor","Hard","2nd Round","3","Ymer M.","Karatsev A.","99","39","565","1085","6","1","6","7","6","1","","","","","2","1","Completed","1.53","2.5","1.55","2.64","1.6","2.75","1.52","2.52"
"60","Florence","Firenze Open","10/12/2022","ATP250","Indoor","Hard","2nd Round","3","Wolf J.J.","Cressy M.","75","33","694","1269","6","3","6","4","","","","","","","2","0","Completed","2.3","1.61","2.3","1.69","2.43","1.69","2.29","1.61"
"60","Florence","Firenze Open","10/12/2022","ATP250","Indoor","Hard","2nd Round","3","Carballes Baena R.","Berrettini M.","80","16","675","2360","5","7","7","6","7","5","","","","","2","1","Completed","8","1.08","8.46","1.11","8.01","1.14","6.93","1.09"
"60","Florence","Firenze Open","10/12/2022","ATP250","Indoor","Hard","2nd Round","3","Bublik A.","Moutet C.","43","69","1070","737","7","5","6","4","","","","","","","2","0","Completed","1.4","3","1.44","3.02","1.5","3.02","1.44","2.76"
"60","Florence","Firenze Open","10/13/2022","ATP250","Indoor","Hard","2nd Round","3","Mcdonald M.","Passaro F.","79","126","685","442","6","4","7","5","","","","","","","2","0","Completed","1.3","3.5","1.32","3.72","1.37","3.72","1.31","3.39"
"60","Florence","Firenze Open","10/13/2022","ATP250","Indoor","Hard","2nd Round","3","Nakashima B.","Celikbilek A.","46","230","999","231","6","3","6","4","","","","","","","2","0","Completed","1.14","5.5","1.14","6.78","1.18","6.78","1.14","5.54"
"60","Florence","Firenze Open","10/13/2022","ATP250","Indoor","Hard","2nd Round","3","Musetti L.","Zapata Miralles B.","28","74","1437","699","6","3","6","0","","","","","","","2","0","Completed","1.44","2.75","1.53","2.71","1.53","2.88","1.47","2.65"
"60","Florence","Firenze Open","10/13/2022","ATP250","Indoor","Hard","2nd Round","3","Auger-Aliassime F.","Otte O.","13","55","2950","875","6","4","6","7","6","2","","","","","2","1","Completed","1.2","4.5","1.23","4.79","1.25","5.15","1.2","4.43"
"60","Florence","Firenze Open","10/14/2022","ATP250","Indoor","Hard","Quarterfinals","3","Ymer M.","Carballes Baena R.","99","80","565","675","6","4","6","2","","","","","","","2","0","Completed","1.5","2.62","1.45","2.94","1.5","2.97","1.43","2.78"
"60","Florence","Firenze Open","10/14/2022","ATP250","Indoor","Hard","Quarterfinals","3","Wolf J.J.","Bublik A.","75","43","694","1070","3","6","7","5","6","1","","","","","2","1","Completed","2.62","1.5","2.69","1.53","2.75","1.57","2.57","1.5"
"60","Florence","Firenze Open","10/14/2022","ATP250","Indoor","Hard","Quarterfinals","3","Musetti L.","Mcdonald M.","28","79","1437","685","6","3","6","2","","","","","","","2","0","Completed","1.44","2.75","1.52","2.72","1.55","2.93","1.47","2.65"
"60","Florence","Firenze Open","10/14/2022","ATP250","Indoor","Hard","Quarterfinals","3","Auger-Aliassime F.","Nakashima B.","13","46","2950","999","6","3","6","4","","","","","","","2","0","Completed","1.53","2.5","1.63","2.44","1.63","2.6","1.56","2.41"
"60","Florence","Firenze Open","10/15/2022","ATP250","Indoor","Hard","Semifinals","3","Wolf J.J.","Ymer M.","75","99","694","565","6","4","6","4","","","","","","","2","0","Completed","2.37","1.57","2.33","1.63","2.49","1.63","2.35","1.59"
"60","Florence","Firenze Open","10/15/2022","ATP250","Indoor","Hard","Semifinals","3","Auger-Aliassime F.","Musetti L.","13","28","2950","1437","6","2","6","3","","","","","","","2","0","Completed","1.44","2.75","1.52","2.74","1.52","2.88","1.46","2.7"
"60","Florence","Firenze Open","10/16/2022","ATP250","Indoor","Hard","The Final","3","Auger-Aliassime F.","Wolf J.J.","13","75","2950","694","6","4","6","4","","","","","","","2","0","Completed","1.2","4.5","1.25","4.43","1.26","4.54","1.22","4.19"
"61","Gijon","Gijon Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Monteiro T.","Bonzi B.","65","67","793","781","6","4","7","5","","","","","","","2","0","Completed","3.2","1.36","3.53","1.34","3.85","1.36","3.36","1.31"
"61","Gijon","Gijon Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Lestienne C.","Baez S.","63","35","805","1205","7","6","4","4","","","","","","","1","0","Retired","1.53","2.5","1.63","2.42","1.73","2.65","1.54","2.46"
"61","Gijon","Gijon Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Rinderknech A.","Taberner C.","56","130","852","432","6","3","6","3","","","","","","","2","0","Completed","1.25","4","1.28","4.05","1.29","4.25","1.25","3.84"
"61","Gijon","Gijon Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Thiem D.","Sousa J.","165","64","336","801","6","2","6","0","","","","","","","2","0","Completed","1.25","4","1.27","4.15","1.28","4.25","1.25","3.93"
"61","Gijon","Gijon Open","10/10/2022","ATP250","Indoor","Hard","1st Round","3","Paul T.","Landaluce M.","30","N/A","1375","N/A","6","3","6","0","","","","","","","2","0","Completed","1.05","11","1.06","12.01","1.08","12.01","1.05","9.68"
"61","Gijon","Gijon Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Guinard M.","Fognini F.","153","59","369","817","4","6","6","0","2","0","","","","","1","1","Retired","2.75","1.44","2.87","1.47","2.95","1.5","2.76","1.44"
"61","Gijon","Gijon Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Alvarez Varona N.","Trungelliti M.","231","241","230","212","1","6","6","3","6","0","","","","","2","1","Completed","2.3","1.61","2.3","1.68","2.43","1.68","2.28","1.61"
"61","Gijon","Gijon Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Giron M.","Ramos-Vinolas A.","62","40","806","1085","4","6","6","4","6","2","","","","","2","1","Completed","1.53","2.5","1.58","2.52","1.58","2.7","1.53","2.48"
"61","Gijon","Gijon Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Murray A.","Davidovich Fokina A.","48","31","975","1370","7","5","6","2","","","","","","","2","0","Completed","1.72","2.1","1.73","2.22","1.81","2.22","1.73","2.09"
"61","Gijon","Gijon Open","10/11/2022","ATP250","Indoor","Hard","1st Round","3","Ivashka I.","Lopez F.","70","415","730","103","6","3","6","7","6","4","","","","","2","1","Completed","1.11","6.5","1.12","7.69","1.12","7.69","1.11","6.47"
"61","Gijon","Gijon Open","10/12/2022","ATP250","Indoor","Hard","1st Round","3","Cachin P.","Vatutin A.","61","279","813","182","7","6","6","0","","","","","","","2","0","Completed","1.53","2.5","1.7","2.26","1.71","2.5","1.6","2.32"
"61","Gijon","Gijon Open","10/12/2022","ATP250","Indoor","Hard","1st Round","3","Korda S.","Munar J.","47","57","985","839","6","4","6","1","","","","","","","2","0","Completed","1.44","2.75","1.42","3.06","1.46","3.06","1.42","2.84"
"61","Gijon","Gijon Open","10/12/2022","ATP250","Indoor","Hard","2nd Round","3","Rinderknech A.","Lestienne C.","56","63","852","805","6","4","6","2","","","","","","","2","0","Completed","1.8","2","1.97","1.93","2","2.02","1.88","1.91"
"61","Gijon","Gijon Open","10/12/2022","ATP250","Indoor","Hard","2nd Round","3","Paul T.","Alvarez Varona N.","30","231","1375","230","6","3","7","6","","","","","","","2","0","Completed","1.08","8","1.1","8.89","1.1","9.5","1.07","8.01"
"61","Gijon","Gijon Open","10/12/2022","ATP250","Indoor","Hard","2nd Round","3","Carreno Busta P.","Monteiro T.","15","65","2360","793","6","4","7","6","","","","","","","2","0","Completed","1.12","6","1.19","5.18","1.21","6","1.16","5.2"
"61","Gijon","Gijon Open","10/12/2022","ATP250","Indoor","Hard","2nd Round","3","Thiem D.","Giron M.","165","62","336","806","3","6","6","4","6","0","","","","","2","1","Completed","1.4","3","1.53","2.7","1.53","3","1.45","2.74"
"61","Gijon","Gijon Open","10/13/2022","ATP250","Indoor","Hard","2nd Round","3","Cerundolo F.","Guinard M.","29","153","1394","369","7","6","6","2","","","","","","","2","0","Completed","1.44","2.75","1.48","2.87","1.5","3.2","1.44","2.77"
"61","Gijon","Gijon Open","10/13/2022","ATP250","Indoor","Hard","2nd Round","3","Murray A.","Cachin P.","48","61","975","813","2","6","7","5","7","6","","","","","2","1","Completed","1.22","4.33","1.23","4.78","1.24","5.2","1.2","4.49"
"61","Gijon","Gijon Open","10/13/2022","ATP250","Indoor","Hard","2nd Round","3","Rublev A.","Ivashka I.","9","70","3480","730","6","3","5","7","6","4","","","","","2","1","Completed","1.3","3.5","1.33","3.65","1.36","3.65","1.31","3.36"
"61","Gijon","Gijon Open","10/13/2022","ATP250","Indoor","Hard","2nd Round","3","Korda S.","Bautista Agut R.","47","22","985","1840","5","7","6","4","6","4","","","","","2","1","Completed","2","1.8","2.02","1.9","2.05","1.91","1.96","1.83"
"61","Gijon","Gijon Open","10/14/2022","ATP250","Indoor","Hard","Quarterfinals","3","Thiem D.","Cerundolo F.","165","29","336","1394","6","4","6","3","","","","","","","2","0","Completed","1.4","3","1.41","3.18","1.44","3.21","1.39","2.97"
"61","Gijon","Gijon Open","10/14/2022","ATP250","Indoor","Hard","Quarterfinals","3","Rublev A.","Paul T.","9","30","3480","1375","7","5","6","3","","","","","","","2","0","Completed","1.44","2.75","1.42","3.11","1.5","3.57","1.43","2.83"
"61","Gijon","Gijon Open","10/14/2022","ATP250","Indoor","Hard","Quarterfinals","3","Rinderknech A.","Carreno Busta P.","56","15","852","2360","4","6","6","3","7","6","","","","","2","1","Completed","3.4","1.33","3.48","1.36","3.6","1.36","3.31","1.33"
"61","Gijon","Gijon Open","10/14/2022","ATP250","Indoor","Hard","Quarterfinals","3","Korda S.","Murray A.","47","48","985","975","6","4","1","6","6","1","","","","","2","1","Completed","1.53","2.5","1.55","2.63","1.57","2.73","1.52","2.54"
"61","Gijon","Gijon Open","10/15/2022","ATP250","Indoor","Hard","Semifinals","3","Rublev A.","Thiem D.","9","165","3480","336","6","4","6","4","","","","","","","2","0","Completed","1.3","3.5","1.32","3.73","1.4","3.73","1.31","3.42"
"61","Gijon","Gijon Open","10/15/2022","ATP250","Indoor","Hard","Semifinals","3","Korda S.","Rinderknech A.","47","56","985","852","7","6","6","3","","","","","","","2","0","Completed","1.4","3","1.45","2.98","1.47","3.08","1.41","2.89"
"61","Gijon","Gijon Open","10/16/2022","ATP250","Indoor","Hard","The Final","3","Rublev A.","Korda S.","9","47","3480","985","6","2","6","3","","","","","","","2","0","Completed","1.4","3","1.46","2.94","1.48","3.15","1.42","2.84"
"62","Antwerp","European Open","10/17/2022","ATP250","Indoor","Hard","1st Round","3","Draper J.","Brooksby J.","48","41","961","1047","6","1","6","2","","","","","","","2","0","Completed","2","1.8","2.16","1.77","2.2","1.88","2.03","1.77"
"62","Antwerp","European Open","10/17/2022","ATP250","Indoor","Hard","1st Round","3","Evans D.","Griekspoor T.","26","68","1490","738","6","3","6","4","","","","","","","2","0","Completed","1.36","3.2","1.33","3.61","1.38","3.64","1.32","3.31"
"62","Antwerp","European Open","10/17/2022","ATP250","Indoor","Hard","1st Round","3","Gasquet R.","Wawrinka S.","82","193","630","277","2","6","7","6","6","4","","","","","2","1","Completed","2.5","1.53","2.59","1.56","2.83","1.61","2.51","1.52"
"62","Antwerp","European Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Lestienne C.","De Jong J.","69","225","737","235","6","3","6","4","","","","","","","2","0","Completed","1.4","3","1.43","3.01","1.44","3.13","1.4","2.91"
"62","Antwerp","European Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Munar J.","Van Rijthoven T.","55","113","839","493","6","7","6","4","7","6","","","","","2","1","Completed","2.2","1.66","2.28","1.69","2.34","1.7","2.21","1.65"
"62","Antwerp","European Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Nishioka Y.","Van Assche L.","39","241","1052","218","5","7","6","2","7","6","","","","","2","1","Completed","1.2","4.5","1.22","4.82","1.22","4.82","1.2","4.48"
"62","Antwerp","European Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Stricker D.","Van De Zandschulp B.","136","34","419","1252","6","2","6","4","","","","","","","2","0","Completed","3.5","1.3","3.68","1.32","3.75","1.33","3.51","1.29"
"62","Antwerp","European Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Cerundolo F.","Huesler M.A.","28","62","1407","784","5","7","7","6","6","3","","","","","2","1","Completed","2.2","1.66","2.29","1.69","2.3","1.72","2.2","1.65"
"62","Antwerp","European Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Goffin D.","Bailly G.","58","1185","825","5","7","6","5","7","6","4","","","","","2","1","Completed","1.05","11","1.06","12.38","1.1","13","1.05","10.16"
"62","Antwerp","European Open","10/19/2022","ATP250","Indoor","Hard","1st Round","3","Guinard M.","Blancaneaux G.","148","147","386","389","3","6","6","3","7","5","","","","","2","1","Completed","1.9","1.9","1.68","2.3","1.91","2.3","1.81","1.98"
"62","Antwerp","European Open","10/19/2022","ATP250","Indoor","Hard","1st Round","3","Korda S.","Giron M.","36","60","1125","801","6","3","6","7","6","4","","","","","2","1","Completed","1.44","2.75","1.52","2.69","1.52","2.77","1.48","2.62"
"62","Antwerp","European Open","10/19/2022","ATP250","Indoor","Hard","1st Round","3","Thiem D.","Geerts M.","132","268","426","189","6","4","6","0","","","","","","","2","0","Completed","1.12","6","1.11","8.23","1.13","8.23","1.1","6.77"
"62","Antwerp","European Open","10/19/2022","ATP250","Indoor","Hard","2nd Round","3","Evans D.","Lestienne C.","26","69","1490","737","6","2","6","1","","","","","","","2","0","Completed","1.36","3.2","1.36","3.46","1.38","3.46","1.34","3.21"
"62","Antwerp","European Open","10/19/2022","ATP250","Indoor","Hard","2nd Round","3","Gasquet R.","Stricker D.","82","136","630","419","7","6","7","5","","","","","","","2","0","Completed","1.9","1.9","2","1.91","2","1.95","1.9","1.88"
"62","Antwerp","European Open","10/19/2022","ATP250","Indoor","Hard","2nd Round","3","Nishioka Y.","Munar J.","39","55","1052","839","6","1","7","6","","","","","","","2","0","Completed","1.57","2.37","1.56","2.6","1.66","2.6","1.59","2.33"
"62","Antwerp","European Open","10/19/2022","ATP250","Indoor","Hard","2nd Round","3","Hurkacz H.","Draper J.","11","48","3085","961","7","6","6","7","6","1","","","","","2","1","Completed","1.66","2.2","1.78","2.17","1.78","2.22","1.7","2.14"
"62","Antwerp","European Open","10/20/2022","ATP250","Indoor","Hard","2nd Round","3","Korda S.","Khachanov K.","36","18","1125","1990","7","5","7","6","","","","","","","2","0","Completed","2.1","1.72","2.14","1.79","2.2","1.79","2.1","1.72"
"62","Antwerp","European Open","10/20/2022","ATP250","Indoor","Hard","2nd Round","3","Thiem D.","Cerundolo F.","132","28","426","1407","6","1","1","6","7","5","","","","","2","1","Completed","1.36","3.2","1.37","3.42","1.38","3.42","1.33","3.23"
"62","Antwerp","European Open","10/20/2022","ATP250","Indoor","Hard","2nd Round","3","Goffin D.","Schwartzman D.","58","19","825","1975","7","6","6","2","","","","","","","2","0","Completed","1.9","1.9","1.91","2","1.98","2","1.88","1.9"
"62","Antwerp","European Open","10/20/2022","ATP250","Indoor","Hard","2nd Round","3","Auger-Aliassime F.","Guinard M.","10","148","3155","386","6","3","6","3","","","","","","","2","0","Completed","1.11","6.5","1.09","9.65","1.11","9.65","1.08","7.63"
"62","Antwerp","European Open","10/21/2022","ATP250","Indoor","Hard","Quarterfinals","3","Korda S.","Nishioka Y.","36","39","1125","1052","6","0","6","2","","","","","","","2","0","Completed","1.44","2.75","1.44","3.02","1.51","3.06","1.44","2.76"
"62","Antwerp","European Open","10/21/2022","ATP250","Indoor","Hard","Quarterfinals","3","Thiem D.","Hurkacz H.","132","11","426","3085","3","6","7","6","7","6","","","","","2","1","Completed","2.75","1.44","2.88","1.45","3.24","1.47","2.81","1.43"
"62","Antwerp","European Open","10/21/2022","ATP250","Indoor","Hard","Quarterfinals","3","Gasquet R.","Goffin D.","82","58","630","825","6","2","7","6","","","","","","","2","0","Completed","2.37","1.57","2.42","1.64","2.81","1.64","2.44","1.55"
"62","Antwerp","European Open","10/21/2022","ATP250","Indoor","Hard","Quarterfinals","3","Auger-Aliassime F.","Evans D.","10","26","3155","1490","4","6","7","6","6","2","","","","","2","1","Completed","1.36","3.2","1.4","3.24","1.42","3.5","1.37","3.07"
"62","Antwerp","European Open","10/22/2022","ATP250","Indoor","Hard","Semifinals","3","Korda S.","Thiem D.","36","132","1125","426","6","7","6","3","7","6","","","","","2","1","Completed","1.61","2.3","1.53","2.69","1.72","2.45","1.6","2.31"
"62","Antwerp","European Open","10/22/2022","ATP250","Indoor","Hard","Semifinals","3","Auger-Aliassime F.","Gasquet R.","10","82","3155","630","7","6","7","6","","","","","","","2","0","Completed","1.16","5","1.2","5.29","1.2","6","1.17","4.9"
"62","Antwerp","European Open","10/23/2022","ATP250","Indoor","Hard","The Final","3","Auger-Aliassime F.","Korda S.","10","36","3155","1125","6","3","6","4","","","","","","","2","0","Completed","1.53","2.5","1.56","2.61","1.57","2.65","1.53","2.49"
"63","Napoli","Napoli Cup","10/18/2022","ATP250","Outdoor","Hard","1st Round","3","Daniel T.","Martinez P.","95","59","564","810","6","3","6","3","","","","","","","2","0","Completed","1.72","2.1","1.74","2.21","1.75","2.21","1.71","2.11"
"63","Napoli","Napoli Cup","10/18/2022","ATP250","Outdoor","Hard","1st Round","3","Cachin P.","Mannarino A.","57","42","826","1036","6","1","3","6","6","4","","","","","2","1","Completed","3","1.4","3.03","1.43","3.16","1.44","2.93","1.39"
"63","Napoli","Napoli Cup","10/18/2022","ATP250","Outdoor","Hard","1st Round","3","Galan D.E.","Zapata Miralles B.","72","75","712","704","6","4","6","4","","","","","","","2","0","Completed","2","1.8","2.13","1.79","2.13","1.85","2.03","1.78"
"63","Napoli","Napoli Cup","10/18/2022","ATP250","Outdoor","Hard","1st Round","3","Borges N.","Ramos-Vinolas A.","94","40","573","1050","7","5","7","6","","","","","","","2","0","Completed","2","1.8","1.93","1.96","2.17","1.97","1.93","1.86"
"63","Napoli","Napoli Cup","10/18/2022","ATP250","Outdoor","Hard","1st Round","3","Kecmanovic M.","Cobolli F.","30","167","1336","328","6","1","6","2","","","","","","","2","0","Completed","1.25","4","1.22","4.77","1.3","4.77","1.24","3.92"
"63","Napoli","Napoli Cup","10/19/2022","ATP250","Outdoor","Hard","1st Round","3","Carballes Baena R.","Jarry N.","76","118","695","482","6","4","6","4","","","","","","","2","0","Completed","1.8","2","1.95","1.93","2","2.02","1.88","1.91"
"63","Napoli","Napoli Cup","10/19/2022","ATP250","Outdoor","Hard","1st Round","3","Baez S.","Sonego L.","37","50","1117","960","7","5","7","6","","","","","","","2","0","Completed","3.5","1.3","3.86","1.32","3.86","1.33","3.47","1.3"
"63","Napoli","Napoli Cup","10/19/2022","ATP250","Outdoor","Hard","1st Round","3","Moutet C.","Nardi L.","65","130","757","429","6","7","7","6","6","2","","","","","2","1","Completed","1.72","2.1","1.91","1.98","1.97","2.15","1.79","2.01"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","1st Round","3","Mcdonald M.","Passaro F.","74","124","705","462","6","3","7","5","","","","","","","2","0","Completed","1.3","3.5","1.35","3.46","1.36","3.6","1.33","3.28"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","1st Round","3","Zhang Zh.","Fucsovics M.","109","91","507","587","6","4","7","6","","","","","","","2","0","Completed","2","1.8","1.96","1.93","2.08","1.95","1.93","1.85"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","1st Round","3","Fognini F.","Grenier H.","64","116","772","488","6","4","3","6","6","3","","","","","2","1","Completed","1.9","1.9","1.98","1.91","1.98","1.92","1.91","1.87"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","1st Round","3","Djere L.","Gojo B.","78","184","692","301","6","4","7","6","","","","","","","2","0","Completed","1.66","2.2","1.78","2.14","1.81","2.25","1.75","2.06"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","2nd Round","3","Daniel T.","Cachin P.","95","57","564","826","6","4","7","6","","","","","","","2","0","Completed","1.66","2.2","1.79","2.14","1.86","2.25","1.72","2.1"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","2nd Round","3","Zhang Zh.","Baez S.","109","37","507","1117","7","6","7","6","","","","","","","2","0","Completed","2.1","1.72","2.1","1.81","2.15","1.85","2","1.79"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","2nd Round","3","Berrettini M.","Carballes Baena R.","16","76","2315","695","6","4","6","2","","","","","","","2","0","Completed","1.14","5.5","1.19","5.5","1.21","5.55","1.17","5.02"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","2nd Round","3","Mcdonald M.","Bautista Agut R.","74","22","705","1805","6","4","6","4","","","","","","","2","0","Completed","3","1.4","3.24","1.39","3.24","1.46","2.97","1.38"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","2nd Round","3","Galan D.E.","Borges N.","72","94","712","573","7","6","6","4","","","","","","","2","0","Completed","2","1.8","2.05","1.86","2.15","1.86","2.05","1.76"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","2nd Round","3","Musetti L.","Djere L.","24","78","1516","692","7","5","6","3","","","","","","","2","0","Completed","1.5","2.62","1.51","2.74","1.54","2.74","1.5","2.54"
"63","Napoli","Napoli Cup","10/20/2022","ATP250","Outdoor","Hard","2nd Round","3","Kecmanovic M.","Moutet C.","30","65","1336","757","5","3","","","","","","","","","0","0","Retired","1.36","3.2","1.38","3.31","1.38","3.31","1.35","3.14"
"63","Napoli","Napoli Cup","10/21/2022","ATP250","Outdoor","Hard","2nd Round","3","Carreno Busta P.","Fognini F.","15","64","2360","772","6","1","6","1","","","","","","","2","0","Completed","1.3","3.5","1.25","4.35","1.08","8.1","1.07","7.23"
"63","Napoli","Napoli Cup","10/21/2022","ATP250","Outdoor","Hard","Quarterfinals","3","Berrettini M.","Daniel T.","16","95","2315","564","6","2","6","3","","","","","","","2","0","Completed","1.12","6","1.14","6.91","1.15","6.91","1.12","6.07"
"63","Napoli","Napoli Cup","10/21/2022","ATP250","Outdoor","Hard","Quarterfinals","3","Musetti L.","Galan D.E.","24","72","1516","712","6","3","6","0","","","","","","","2","0","Completed","1.3","3.5","1.29","4.02","1.34","4.02","1.28","3.59"
"63","Napoli","Napoli Cup","10/21/2022","ATP250","Outdoor","Hard","Quarterfinals","3","Mcdonald M.","Zhang Zh.","74","109","705","507","4","6","6","3","6","2","","","","","2","1","Completed","1.53","2.5","1.56","2.62","1.57","2.62","1.53","2.48"
"63","Napoli","Napoli Cup","10/21/2022","ATP250","Outdoor","Hard","Quarterfinals","3","Kecmanovic M.","Carreno Busta P.","30","15","1336","2360","7","5","6","2","","","","","","","2","0","Completed","2.37","1.57","2.48","1.6","2.6","1.63","2.43","1.55"
"63","Napoli","Napoli Cup","10/22/2022","ATP250","Outdoor","Hard","Semifinals","3","Berrettini M.","Mcdonald M.","16","74","2315","705","3","6","7","6","6","3","","","","","2","1","Completed","1.16","5","1.2","5.23","1.2","5.23","1.18","4.82"
"63","Napoli","Napoli Cup","10/22/2022","ATP250","Outdoor","Hard","Semifinals","3","Musetti L.","Kecmanovic M.","24","30","1516","1336","6","3","6","4","","","","","","","2","0","Completed","1.8","2","1.91","2","1.95","2.05","1.84","1.96"
"63","Napoli","Napoli Cup","10/23/2022","ATP250","Outdoor","Hard","The Final","3","Musetti L.","Berrettini M.","24","16","1516","2315","7","6","6","2","","","","","","","2","0","Completed","1.9","1.9","1.79","2.15","2","2.15","1.88","1.92"
"64","Stockholm","Stockholm Open","10/17/2022","ATP250","Indoor","Hard","1st Round","3","Cressy M.","Ivashka I.","33","70","1257","730","4","6","7","6","6","4","","","","","2","1","Completed","2.5","1.53","2.43","1.62","2.61","1.62","2.43","1.54"
